Domain,Protocol,StandardNodes,Status
185.157.212.199,http://,0,Success
138.2.98.151:8090,http://,0,Success
213.108.23.15,http://,1,Success
107.174.84.23:8090,http://,0,Success
suipnl.newmshop.ir,None,0,Fail
34.42.67.89,http://,0,Success
46.62.206.131,https://,0,Success
178.20.209.72,http://,0,Success
195.245.112.30,https://,0,Success
91.99.117.238:9091,http://,0,Success
134.195.211.91,None,0,Fail
16.16.211.22,https://,0,Success
129.159.46.124,https://,0,Success
141.98.16.31,http://,3,Success
103.3.60.226,https://,0,Success
103.173.178.108,https://,0,Success
193.23.194.35,http://,0,Success
154.17.26.12,https://,0,Success
18.143.73.49,https://,0,Success
cb.legend-vps.tk,None,0,Fail
namystore.com,https://,0,Success
id.nevpn.my.id,None,0,Fail
18.142.107.38:8443,https://,0,Success
81.94.159.84,https://,0,Success
main.apptg.online,https://,0,Success
185.246.222.167,https://,0,Success
109.145.252.102:2222,None,0,Fail
191.96.11.60,https://,1,Success
160.191.40.81,https://,0,Success
www.torvpn.shop,None,0,Fail
5.45.85.215,https://,0,Success
happ.quest,https://,0,Success
154.201.66.158:8080,None,0,Fail
192.124.176.207,http://,0,Success
82.29.129.33,https://,0,Success
148.135.64.243,https://,0,Success
171.110.93.50:8090,None,0,Fail
torvpn.shop,None,0,Fail
46.62.174.233,None,0,Fail
213.35.124.220,https://,0,Success
165.232.153.33,https://,2,Success
194.156.66.158,https://,0,Success
123.146.109.169:8001,None,0,Fail
212.118.37.171,https://,0,Success
128.241.228.181,https://,0,Success
213.176.19.60,https://,0,Success
91.99.198.240:8088,None,0,Fail
192.3.105.153:64292,https://,0,Success
152.70.157.136:33554,None,0,Fail
91.108.226.254,https://,0,Success
192.64.86.169,https://,0,Success
8.215.46.33,https://,0,Success
160.19.166.211,http://,0,Success
148.135.35.19,https://,0,Success
159.223.214.111,https://,0,Success
5.160.197.7,http://,0,Success
45.156.25.140,https://,1,Success
hprjl.tnfactory.com,https://,0,Success
5.159.101.90,https://,0,Success
8.216.8.231:25501,https://,0,Success
154.92.16.94,https://,0,Success
64.110.68.222,None,0,Fail
194.233.72.23,http://,0,Success
cuveanst.xyz:25501,https://,0,Success
194.150.220.34,https://,0,Success
www.v2box.live,https://,0,Success
89.23.108.83,http://,10,Success
vpntype.co,None,0,Fail
38.47.96.25:27884,None,0,Fail
194.120.116.219,https://,1,Success
77.246.109.170,https://,0,Success
5.178.101.106,https://,0,Success
217.60.36.210,https://,0,Success
57.129.119.148,http://,0,Success
45.77.135.25:8090,http://,0,Success
20.24.200.74:20000,https://,0,Success
103.151.217.190:10015,None,0,Fail
23.239.4.219:3000,http://,4,Success
104.234.168.155:81,None,0,Fail
91.217.149.239,https://,0,Success
146.103.112.139,https://,0,Success
77.73.39.44,https://,0,Success
24.199.103.63,None,0,Fail
31.220.92.120,https://,0,Success
vpn.hatami.sbs,None,0,Fail
50.114.113.243,https://,0,Success
45.83.122.125,None,0,Fail
103.111.114.114,https://,0,Success
47.94.195.93,http://,0,Success
stw.doudouyoudu.com,https://,0,Success
94.241.171.103,https://,0,Success
188.225.44.179,https://,0,Success
v2box.live,https://,0,Success
159.223.210.111,https://,0,Success
144.124.250.172,https://,0,Success
208.123.190.40,https://,0,Success
77.110.98.6,https://,0,Success
47.74.63.38,https://,0,Success
23.88.38.83,http://,4,Success
80.251.210.154:54321,https://,0,Success
178.128.99.80:81,None,0,Fail
193.164.155.244:81,None,0,Fail
chsll.tnfactory.com,https://,0,Success
144.24.84.239,http://,0,Success
38.179.85.79,None,0,Fail
185.244.41.18,http://,0,Success
62.217.178.251,https://,0,Success
192.109.206.165,https://,0,Success
64.225.68.218,http://,0,Success
195.88.211.42,https://,0,Success
afina.vip,https://,0,Success
23.95.222.231,https://,0,Success
107.174.183.197,https://,0,Success
172.86.83.99,None,0,Fail
193.151.139.79,http://,0,Success
jirpn.tnfactory.com,https://,0,Success
152.42.227.52:81,None,0,Fail
94.74.125.103:60003,None,0,Fail
v2rayn-bn.com.cn,https://,0,Success
bbndq.tnfactory.com,https://,0,Success
193.37.68.158,http://,0,Success
64.176.83.113,https://,0,Success
117.187.106.102,https://,0,Success
34.32.23.6,https://,0,Success
4.233.216.204:81,None,0,Fail
64.188.96.148,https://,0,Success
212.227.230.141,https://,0,Success
144.124.245.65,https://,0,Success
91.107.172.93,https://,0,Success
62.164.142.156,https://,0,Success
78.40.194.14,https://,0,Success
64.225.82.213,https://,0,Success
ffgcg.tnfactory.com,https://,0,Success
yjrnt.tnfactory.com,https://,0,Success
188.253.27.153,https://,0,Success
66.103.198.79,https://,0,Success
103.14.79.61:81,None,0,Fail
160.30.54.164,https://,0,Success
iaetr.tnfactory.com,https://,0,Success
85.155.96.83,https://,0,Success
185.88.101.138,http://,0,Success
8.218.177.105,http://,0,Success
159.203.104.68:81,None,0,Fail
138.2.237.55,https://,0,Success
83.217.222.17,https://,0,Success
5.160.254.92,http://,1,Success
86.48.29.3,https://,0,Success
192.9.230.18,https://,0,Success
95.139.91.229,http://,7,Success
167.17.180.202,https://,0,Success
isuruhub.site,https://,0,Success
107.174.131.108,https://,0,Success
87.120.186.229,https://,0,Success
154.21.195.175,https://,0,Success
193.56.135.171,None,0,Fail
136.0.11.165,https://,1,Success
94.183.191.64,https://,1,Success
34.92.72.128,https://,0,Success
95.183.52.108,https://,0,Success
31.128.42.156,https://,0,Success
vpns.exaccess.com,https://,0,Success
108.61.207.254,https://,0,Success
filtershecan.online,https://,0,Success
35.212.148.123,https://,0,Success
95.183.52.112,https://,0,Success
singbox.weiyi0749.top,https://,0,Success
45.12.222.150,https://,0,Success
152.67.205.146,https://,0,Success
154.31.170.197,https://,0,Success
38.246.245.211,https://,8,Success
147.45.241.191,https://,0,Success
154.31.175.211,https://,0,Success
51.77.212.58,https://,0,Success
69.63.219.13,https://,0,Success
104.244.94.60:5903,None,0,Fail
152.42.178.128:2053,None,0,Fail
hiddify.bid,https://,0,Success
api.blibli.com.neva.rosistore.biz.id,None,0,Fail
212.69.84.154,https://,1,Success
woaijiaocheng.com,https://,0,Success
79.137.197.142,https://,0,Success
157.254.18.15,https://,0,Success
quiz.staging.vidio.com.neva.rosistore.biz.id,None,0,Fail
quiz.int.vidio.com.sg2-premium.wozz.web.id,None,0,Fail
18.200.94.77,http://,0,Success
47.84.77.145,https://,0,Success
192.163.162.138,https://,0,Success
217.60.36.84,https://,5,Success
hub.arxbots.com,https://,0,Success
206.189.148.254:81,None,0,Fail
38.47.109.175,https://,0,Success
154.47.146.15,None,0,Fail
178.236.254.220:7443,None,0,Fail
45.93.30.34:8080,http://,0,Success
62.217.181.95,None,0,Fail
5.161.147.102:9999,None,0,Fail
103.73.220.163,https://,0,Success
43.156.236.196:8090,http://,2,Success
protonvpn.blog,None,0,Fail
154.31.168.221,https://,0,Success
91.107.147.80,http://,0,Success
icdyct.nyc.mn,None,0,Fail
113.45.17.131:8088,http://,0,Success
107.148.250.19,https://,0,Success
165.227.244.164,https://,0,Success
192.142.54.182,https://,0,Success
161.153.8.50,https://,0,Success
111.91.27.226,https://,1,Success
166.1.60.254,https://,0,Success
blog.imotao.cn,https://,0,Success
185.48.250.175,https://,0,Success
160.191.224.154,https://,0,Success
107.175.31.89:8090,http://,0,Success
iproxyvpn.com,https://,0,Success
5.39.250.32,https://,0,Success
205.198.71.21:8088,http://,0,Success
147.45.68.149,None,0,Fail
www.yqksj.top,None,0,Fail
88.198.153.155:8081,http://,0,Success
66.63.166.13,https://,0,Success
192.163.162.132,https://,0,Success
5.39.250.119,https://,0,Success
darkping.store,https://,0,Success
vpschecker.space,https://,0,Success
206.189.148.254:3001,None,0,Fail
213.108.199.151,None,0,Fail
abcravyn.com,None,0,Fail
43.98.163.78,None,0,Fail
77.239.127.219,https://,0,Success
167.99.211.214,https://,0,Success
38.55.199.180,https://,2,Success
avovpn.blog,https://,0,Success
77.238.242.34,https://,0,Success
mullvadvpn.blog,https://,0,Success
194.113.106.201:3000,None,0,Fail
adguardvpn.pro,https://,0,Success
besplatnyvpn.ru,https://,0,Success
vraynabc.com,None,0,Fail
vpn-type.org,None,0,Fail
107.172.216.122,https://,0,Success
64.110.104.242,https://,0,Success
193.200.130.254,https://,0,Success
clash-zhcn.com.cn,https://,0,Success
47.236.25.177,https://,0,Success
212.15.49.200,https://,0,Success
43.134.115.90,https://,0,Success
89.39.121.215,https://,0,Success
142.132.181.151:8080,None,0,Fail
192.163.162.158,https://,0,Success
85.206.242.23,https://,0,Success
180.136.100.41:8090,None,0,Fail
xiaoman.sbs,https://,0,Success
193.23.221.9,https://,0,Success
happvpn.info,https://,0,Success
www.vpschecker.space,https://,0,Success
5.180.174.24:8082,None,0,Fail
91.149.221.179,https://,1,Success
87.121.82.97,https://,0,Success
blog.howareyou2025.xyz,https://,0,Success
216.238.70.130,https://,0,Success
v2raytun.cool,https://,1,Success
34.80.138.23,https://,0,Success
45.150.164.240,https://,0,Success
45.90.236.2,https://,0,Success
192.163.162.155,https://,0,Success
www.besplatnyvpn.ru,https://,0,Success
109.205.56.141,https://,0,Success
154.26.129.177,https://,0,Success
185.246.222.216,https://,0,Success
hitvpn.bet,https://,0,Success
192.163.162.149,https://,0,Success
stepavpn.ru,https://,0,Success
176.97.68.208,https://,0,Success
43.161.231.201,None,0,Fail
poanj.tnfactory.com,https://,0,Success
213.35.124.32,https://,0,Success
107.175.31.89,https://,0,Success
185.112.101.84,https://,0,Success
149.104.78.28,https://,0,Success
blog.udptoos.com,https://,0,Success
blog.helloworld2026.cc,https://,0,Success
144.34.226.219,https://,0,Success
38.244.148.104,https://,0,Success
88.210.11.189,https://,2,Success
77.73.66.156,None,0,Fail
147.139.215.246,None,0,Fail
104.194.156.30:3000,None,0,Fail
45.32.60.50,https://,0,Success
154.21.90.131,https://,0,Success
45.62.127.75,https://,0,Success
51.250.89.252,https://,0,Success
45.143.128.222:8090,http://,0,Success
pvlzt.tnfactory.com,https://,0,Success
vrtzp.tnfactory.com,https://,0,Success
83.147.246.55,https://,0,Success
74.82.199.129,https://,0,Success
168.75.72.75,https://,3,Success
116.203.138.102,https://,0,Success
47.76.191.148,https://,0,Success
8.138.25.152,https://,0,Success
45.196.238.120,https://,0,Success
223.130.11.168,None,0,Fail
202.71.13.204,https://,0,Success
91.229.133.230,https://,0,Success
193.42.127.74,https://,0,Success
tools.tunnellab.xyz,https://,0,Success
178.130.46.190,https://,5,Success
47.239.12.34,https://,0,Success
108.165.155.190,https://,0,Success
82.221.100.162,https://,0,Success
kudda.store,https://,0,Success
173.242.119.206,https://,0,Success
happ-vpn.info,https://,0,Success
212.116.108.71,https://,0,Success
144.31.252.68,http://,0,Success
185.181.183.7:444,https://,0,Success
149.104.24.46,http://,0,Success
158.180.4.155,https://,0,Success
158.180.91.208,https://,0,Success
91.90.192.193,https://,0,Success
140.238.155.232,https://,0,Success
62.106.70.228,https://,0,Success
158.220.80.41,https://,0,Success
109.248.59.107,https://,0,Success
203.145.34.175,https://,0,Success
pingsnet.club,https://,0,Success
119.28.46.26,https://,0,Success
202.5.16.10,https://,0,Success
154.21.82.130,https://,0,Success
185.236.22.124,https://,0,Success
2.58.65.46,https://,0,Success
40.160.227.159,https://,0,Success
107.148.250.147,https://,0,Success
23.227.193.34,https://,0,Success
157.245.54.250,None,0,Fail
210.56.48.216,https://,0,Success
landing.kimiavp.top,None,0,Fail
156.238.242.79,https://,0,Success
83.147.254.68,https://,0,Success
5.161.155.121,None,0,Fail
144.31.0.238,https://,0,Success
185.87.50.46,https://,0,Success
188.208.103.99,https://,0,Success
5.180.253.100,https://,0,Success
205.198.87.3,https://,2,Success
5.253.247.13,https://,0,Success
85.206.242.22,https://,0,Success
www.wispvpn.cc,https://,0,Success
194.87.205.145,https://,0,Success
144.31.74.128:8083,http://,1,Success
147.45.196.111,https://,3,Success
138.124.50.141,https://,0,Success
137.184.227.69,https://,0,Success
92.255.76.201,https://,0,Success
89.124.65.118,https://,0,Success
107.189.20.238,https://,0,Success
185.119.17.112,https://,0,Success
89.208.96.42,https://,0,Success
144.31.3.103,https://,0,Success
clashverge.site,None,0,Fail
195.133.18.101,https://,0,Success
144.31.74.144:8083,http://,1,Success
193.23.218.46,http://,0,Success
195.245.112.149,https://,0,Success
168.107.56.160,https://,0,Success
5.45.80.144,https://,0,Success
169.197.91.252,https://,0,Success
81.94.158.211,https://,0,Success
185.68.244.110,https://,0,Success
susanrliz362937.dreamyblogs.com,https://,0,Success
165.1.69.213,https://,0,Success
38.55.192.169,https://,0,Success
91.84.117.228,https://,0,Success
103.110.66.216,https://,0,Success
89.223.125.251,https://,0,Success
195.133.40.223,https://,0,Success
43.173.118.162,https://,0,Success
nekoray.org,https://,0,Success
185.181.183.7:8088,http://,0,Success
154.36.131.142,https://,0,Success
192.18.138.125:8008,http://,0,Success
34.132.64.158,https://,0,Success
142.252.220.37,https://,2,Success
opsec.hackliberty.org,https://,0,Success
182.92.142.179,https://,0,Success
77.221.148.77,https://,0,Success
109.69.18.40,https://,3,Success
43.164.130.57,https://,0,Success
91.108.246.115,https://,0,Success
yxszn.awlter.com,https://,0,Success
jp.arion.page,https://,0,Success
avovpn.homes,https://,0,Success
143.110.227.184,https://,0,Success
60.205.130.126,https://,0,Success
151.242.69.140,https://,0,Success
185.78.76.9:8082,None,0,Fail
146.235.230.247,https://,0,Success
131.186.31.3,https://,0,Success
nekoboxforandroid.org,https://,0,Success
i.mlasar.ru,https://,3,Success
coolvpnbot.biz,http://,0,Success
52findall.xyz,https://,0,Success
ueett.awlter.com,https://,0,Success
89.46.42.30,https://,0,Success
www.ckjacob.com,https://,0,Success
www.kalinux.cloud,https://,0,Success
45.10.42.78,https://,2,Success
166.88.98.64,https://,0,Success
170.168.34.174,https://,1,Success
91.107.150.59,https://,0,Success
57.129.71.161,https://,0,Success
gatevpn.biz,https://,0,Success
nvnex.tnfactory.com,https://,0,Success
151.247.209.50,https://,0,Success
95.182.99.233,https://,0,Success
147.135.215.226,https://,0,Success
ckjacob.com,https://,0,Success
101.132.109.77:8111,http://,0,Success
217.114.6.71,None,0,Fail
138.124.20.85,https://,0,Success
38.175.198.219,https://,0,Success
mnyhw.zulfattah.com,https://,0,Success
159.198.75.240,https://,0,Success
yopen.ru,https://,0,Success
www.52findall.xyz,https://,0,Success
130.162.172.237:8090,http://,0,Success
212.34.155.71,https://,0,Success
8.148.189.125,https://,0,Success
167.88.173.193,https://,0,Success
213.148.17.165,https://,0,Success
sagvpn.app,https://,0,Success
owpeh.tnfactory.com,https://,0,Success
78.47.210.77,https://,0,Success
www.bart666.com,https://,0,Success
147.45.230.170,https://,1,Success
88.119.162.182,https://,0,Success
96.8.121.145:8008,http://,0,Success
54.153.74.48:8080,None,0,Fail
sshs8.com,https://,0,Success
132.145.84.133,https://,0,Success
141.144.242.57:8080,http://,0,Success
95.216.184.4:8080,http://,2,Success
www.lionssh.com,https://,0,Success
www.dva324.com,https://,0,Success
192.144.57.136,https://,1,Success
www.gamingssh.com,https://,0,Success
evavpnbot.biz,https://,0,Success
62.60.147.250,http://,1,Success
185.88.36.137:8080,http://,0,Success
193.23.218.46:8080,None,0,Fail
188.239.17.71:8080,None,0,Fail
138.124.15.112:8080,http://,0,Success
142.11.199.104:8081,https://,0,Success
oneguardvpn.ru,https://,0,Success
82.202.130.15,https://,1,Success
195.88.211.42:8080,http://,0,Success
62.122.213.23,https://,0,Success
37.46.16.183:8080,http://,0,Success
hitvpn.one,https://,0,Success
176.97.68.208:8080,http://,0,Success
167.99.78.203,https://,0,Success
holavpnbot.biz,https://,0,Success
103.28.148.62,None,0,Fail
217.216.109.14:8020,http://,0,Success
49.233.5.203,https://,0,Success
rustypipe.net,https://,0,Success
77.91.66.13,https://,0,Success
wireguardvpnru.biz,https://,0,Success
5.75.171.39:3333,http://,0,Success
partner.zoom.us.sg.serverdovip.my.id,None,0,Fail
5.135.20.62:8080,http://,0,Success
118.178.197.102:2080,http://,0,Success
111.91.31.57:9090,http://,1,Success
167.172.16.131:9090,http://,1,Success
217.147.15.158:8080,http://,0,Success
mullvadvpn.help,https://,0,Success
62.60.217.213:8080,http://,0,Success
94.24.246.106:8080,http://,0,Success
46.250.232.91,https://,0,Success
v2rayn.kr.softmany.com,https://,0,Success
blog.342901.xyz,https://,0,Success
170.106.146.4:8888,http://,0,Success
147.45.241.191:8080,http://,0,Success
38.12.35.171:9090,http://,1,Success
tdjdxh.eroicabeethoven.com,https://,0,Success
siriusvpn.help,https://,0,Success
xhttp.termvps.com,https://,0,Success
85.198.20.21:8080,http://,0,Success
hosting-reviews.top,https://,0,Success
159.69.178.218:8080,http://,0,Success
v2boxvpn.biz,https://,0,Success
193.151.139.79:8080,http://,0,Success
i.cqxntec.com,https://,0,Success
144.24.123.51:8080,http://,0,Success
v65.me,https://,3,Success
175.178.7.142:9091,http://,1,Success
202.71.12.219:8443,https://,0,Success
183.164.244.255:222,http://,0,Success
141.11.62.140:9091,http://,1,Success
148.253.210.23:8008,http://,0,Success
f3vpn.pro,https://,0,Success
fvjytq.loverepairkit.com,https://,0,Success
111.91.19.159:9090,http://,1,Success
v2rayn.pro,https://,0,Success
156.238.250.252:9090,http://,1,Success
149.88.92.89:9090,http://,1,Success
clashmetaforandroid.bid,https://,0,Success
209.146.116.137:8888,http://,0,Success
web.ndeso.web.id,None,0,Fail
www.egbvpn.com,https://,0,Success
138.124.118.91:9080,http://,0,Success
193.58.121.105:8888,None,0,Fail
172.245.82.225:9090,http://,1,Success
95.216.16.177:8099,http://,0,Success
156.238.250.184:9090,http://,1,Success
95.143.190.22:3001,http://,0,Success
45.207.156.129,https://,0,Success
178.236.254.96:2083,https://,0,Success
freevpn.ndeso.web.id,None,0,Fail
webproxy-finevpn.prx.ink,https://,0,Success
185.156.72.18:8888,http://,0,Success
adguardvpnnew.biz,https://,0,Success
23.239.4.219:1443,https://,4,Success
38.92.14.195,https://,0,Success
byred.fun,https://,0,Success
107.175.24.140:9090,http://,1,Success
57.129.130.223:8888,http://,0,Success
91.205.220.128:2053,https://,0,Success
699913.global-tizivpn.com,None,0,Fail
magic-networks.ru,https://,1,Success
194.87.144.22:9080,http://,0,Success
hiddifyvpn.pro,https://,0,Success
45.139.78.205,https://,0,Success
39.105.146.251,http://,0,Success
www.h5-banxianjiasuqi.com,None,0,Fail
195.88.211.42:9000,http://,0,Success
45.93.201.248,https://,0,Success
103.241.67.124:8888,http://,0,Success
45.144.29.222,https://,0,Success
45.10.247.204,https://,0,Success
45.144.55.6:2053,https://,0,Success
xx.seguidh.xyz,https://,0,Success
45.67.231.204,https://,0,Success
hpehhs.asia-jiasuqi.com,None,0,Fail
45.207.156.64:9999,http://,0,Success
www.byred.fun,https://,0,Success
45.32.158.161:81,http://,0,Success
188.126.76.135:2053,https://,0,Success
8.134.149.252:8080,http://,0,Success
38.244.38.160:8443,https://,1,Success
35.212.145.243:9090,http://,1,Success
38.182.122.28,http://,0,Success
robloxvpn.biz,https://,0,Success
156.238.250.204:9090,http://,1,Success
happ-plus.info,https://,0,Success
111.90.149.205,https://,0,Success
45.144.167.170,https://,0,Success
206.189.47.16:8443,https://,0,Success
142.171.158.229:9090,http://,1,Success
213.226.124.138,https://,0,Success
64.226.119.163:8888,http://,1,Success
hitvpnbot.online,https://,0,Success
94.159.116.93,https://,99,Success
213.108.23.15:8443,https://,1,Success
dedvpn.online,https://,0,Success
43.240.13.38,https://,0,Success
n02.02keystorage.space,https://,0,Success
holavpnru.biz,https://,0,Success
vpntelegram.info,https://,0,Success
222.129.142.157:8081,http://,0,Success
154.201.88.231:9090,http://,1,Success
psiphonvpn.pro,https://,0,Success
185.216.178.50:9090,http://,1,Success
v2raytun-happ.ru,https://,0,Success
91.84.118.45:9080,http://,0,Success
46.101.239.78,https://,0,Success
radminvpn.mom,https://,0,Success
89.208.107.67:8443,https://,0,Success
46.32.78.182,https://,0,Success
75.2.121.124:8443,https://,0,Success
51.89.212.96:8888,http://,0,Success
107.173.89.140:9090,http://,1,Success
193.122.102.94:8443,https://,0,Success
hitproxyvpn.online,https://,0,Success
5.181.48.45:9090,None,0,Fail
sshgrok.com,https://,0,Success
152.42.189.225:8443,https://,0,Success
38.207.132.148,https://,0,Success
101.32.76.25,https://,0,Success
45.205.31.72:9090,http://,1,Success
74.48.48.136:9090,http://,1,Success
31.59.185.102:8888,None,0,Fail
38.12.22.217:9090,http://,1,Success
fxlvh.wijeya.net,https://,0,Success
64.188.96.148:8443,https://,0,Success
85.192.26.36:8443,https://,0,Success
quantumgem.click,https://,0,Success
47.108.72.187:9090,http://,1,Success
cvgwg.wijeya.net,https://,0,Success
dedvpnbot.help,https://,0,Success
heic-to-jpg-converter.fr.programy.net.pl,https://,0,Success
vpn.financier.com.ru,https://,0,Success
172.233.227.181,None,0,Fail
173.255.192.109,https://,0,Success
195.88.211.42:2082,http://,0,Success
89.208.96.24:9090,http://,1,Success
185.130.45.38:8443,https://,0,Success
193.123.93.104:8443,https://,0,Success
n02.nextoutlinevpn.app,https://,0,Success
38.148.241.84,http://,0,Success
financier.com.ru,https://,0,Success
www.financier.com.ru,https://,0,Success
45.141.119.144:8080,http://,0,Success
37.32.15.110:8000,None,0,Fail
45.91.193.190:8443,None,0,Fail
45.76.152.73:81,None,0,Fail
46.8.29.44:3001,None,0,Fail
45.91.193.33:8443,None,0,Fail
91.196.33.153:8080,None,0,Fail
185.192.247.229:8443,None,0,Fail
95.182.99.20:8443,None,0,Fail
136.109.1.47:8080,None,0,Fail
